official_name,address_txt,id
Brigade de gendarmerie -  Limay,14 avenue de la Paix 78520 Limay,19977eb5-82b6-4dd9-808e-7fbb0d8ed962
Brigade de gendarmerie -  Marines,3 chemin du Pont 95640 Marines,24deb3ed-d681-42b6-b8e5-0b935e5a5ba3
Brigade de gendarmerie -  Mormant,11 rue du Capitaine Delanneau 77720 Mormant,0c32e209-f540-4541-9b78-fd014a412ec0
Brigade de gendarmerie -  Provins,13 rue du colonel Arnaud Beltrame 77160 Provins,23804809-0f68-451b-b6af-13398497c1f7
Brigade de gendarmerie -  Saint-Germain-lès-Corbeil,4 route de Mauperthuis 91250 Saint-Germain-lès-Corbeil,23ef0241-5a9e-4cca-9b9c-6e2d4ac4e4ce
Brigade de gendarmerie -  Tournan-en-Brie,10 Rue des Frères Vinot 77220 Tournan-en-Brie,2e3c7222-bcb7-4f20-9e01-595484b2256e
Brigade de gendarmerie - Ablis,22 rue de la Mairie 78660 Ablis,c95fffd8-0532-4941-aef9-94c6a264b610
Brigade de gendarmerie - Auvers-sur-Oise,31 rue François Mitterrand 95430 Auvers-sur-Oise,e42faa41-6994-4500-af00-825fff75318f
Brigade de gendarmerie - Ballancourt-sur-Essonne,30 rue Jeanne Pinet 91610 Ballancourt-sur-Essonne,d61569b0-afbf-45d3-baf3-c18206798829
Brigade de gendarmerie - Bonnières-sur-Seine,1 rue du Val-Guyon 78270 Bonnières-sur-Seine,4cb1c217-dbb1-46c0-9268-f0d6336c9a48
Brigade de gendarmerie - Bray-sur-Seine,459 rue Danton 77480 Bray-sur-Seine,99daa917-6fc2-47e9-9b17-98dab1d73069
Brigade de gendarmerie - Breuillet,75 route de Saint-Chéron 91650 Breuillet,9d80a6e3-2eb5-48bc-9f5a-4a3acc9acedf
Brigade de gendarmerie - Bréval,29 rue René Dhal 78980 Bréval,39e40121-c713-4a08-ba2c-184110aacba6
Brigade de gendarmerie - Chaumes-en-Brie,1 rue de Foix 77390 Chaumes-en-Brie,96ca724d-40ad-4915-9d4b-a7eaea5aeab3
Brigade de gendarmerie - Chelles,17 avenue du gendarme Castermant 77500 Chelles,50eeef76-2b54-4150-aec4-ee67e793c0d4
Brigade de gendarmerie - Château-Landon,5 rue André Gauquelin 77570 Château-Landon,d1655d94-4c7e-4133-a26b-820669eca6cc
Brigade de gendarmerie - Coulommiers,27 avenue de la République 77120 Coulommiers,ec29e051-b8a9-478a-8e42-354a610e83c0
Brigade de gendarmerie - Dammartin-en-Goële,64 avenue de l'Europe 77230 Dammartin-en-Goële,807cfc74-ee6d-4ec7-bddd-1ff860837e6f
Brigade de gendarmerie - Dourdan,1 rue de la Gironde 91410 Dourdan,86e1458f-b5c8-4f4b-889e-201a15691b7f
Brigade de gendarmerie - Ecquevilly,21 rue du Bel-Air 78920 Ecquevilly,3e1e8aa0-0e8e-4611-b012-0ff2d21ae3e0
Brigade de gendarmerie - Esbly,1 rue Jean Le Beau 77450 Esbly,b8ebd94c-87b0-452c-9e3c-379f96ee4884
Brigade de gendarmerie - Fleury-Mérogis,1 avenue des Peupliers 91700 Fleury-Mérogis,9057d578-3670-4ac7-90f7-6ee8a3f03dbc
Brigade de gendarmerie - Gif-sur-Yvette,1 rue Robert Trimbach 91190 Gif-sur-Yvette,ef3fc90e-dc9d-4879-beca-7d96acbbc8b2
Brigade de gendarmerie - Gouaix,27 avenue de la Gare 77114 Gouaix,4e76eeef-244b-4d9c-b041-568eb00c6717
Brigade de gendarmerie - Guerville,1 impasse des Bayeuvilles 78930 Guerville,aa1bb008-ce05-4bae-9c8b-c04699db3696
Brigade de gendarmerie - Guigneville-sur-Essonne,route de Milly-la-Forêt 91590 Guigneville-sur-Essonne,9fe25b61-5068-42bf-af72-c61c4b6137b9
Brigade de gendarmerie - Jouars-Pontchartrain,37 Route du Pontel 78760 Jouars-Pontchartrain,af2f8f6b-3d2f-42a1-9743-8c5f0e77561a
Brigade de gendarmerie - Jouy-le-Châtel,42 rue de Provins 77970 Jouy-le-Châtel,8df1a2c9-5186-44dc-9d86-a54bc206190f
Brigade de gendarmerie - La-Chapelle-la-Reine,3 rue Blanche de Castille 77760 La Chapelle-la-Reine,7c169cfc-f33d-4c54-ab00-e350f7906e88
Brigade de gendarmerie - La-Ferté-Gaucher,8 avenue de la Maison Blanche 77320 La Ferté-Gaucher,4a6ea61e-6f7d-44a2-8837-d424338cbf20
Brigade de gendarmerie - La-Ferté-sous-Jouarre,6 avenue de Montmirail 77260 La Ferté-sous-Jouarre,76e32dd2-c6b1-4ff3-a57f-46c1be0ffce2
Brigade de gendarmerie - La-Queue-les-Yvelines,88 rue Nationale 78940 La Queue-les-Yvelines,77be5d2e-d9fe-4696-8c8e-4a2db6b5e006
Brigade de gendarmerie - Lardy,36 rue de la Roche-qui-Tourne 91510 Lardy,aef286ef-d108-40bf-b6e1-824bd08a2d40
Brigade de gendarmerie - Le Châtelet-en-Brie,1 rue du 26 Août 1944 77820 Le Châtelet-en-Brie,52b44a90-217e-4d2b-b808-e8d13a21d2ff
Brigade de gendarmerie - Le Mérévillois,21 rue Paul Bert 91660 Le Mérévillois,cce16a5b-b83d-4863-9a62-51559a7133d0
Brigade de gendarmerie - Limours,52 rue de Marcoussis 91470 Limours,8f6d0cea-fa87-4a75-b594-dabe415e48ab
Brigade de gendarmerie - Lizy-sur-Ourcq,avenue du Général de Gaulle 77440 Lizy-sur-Ourcq,92032132-65de-4b5b-b134-381454eb1bcd
Brigade de gendarmerie - Lorrez-le-Bocage-Préaux,1 avenue du Bocage 77710 Lorrez-le-Bocage-Préaux,96f14854-fb11-4621-afb9-50fcf631a1eb
Brigade de gendarmerie - Louvres,2 route de la Grange aux Dîmes 95380 Louvres,c2826309-f5e6-4a62-b014-0364637f214d
Brigade de gendarmerie - Luzarches,37 rue Charles de Gaulle 95270 Luzarches,5fa1d9bb-1c2f-473b-a084-2039ee2d87be
Brigade de gendarmerie - Magny-en-Vexin,26 rue de Crosne 95420 Magny-en-Vexin,3e771688-9208-4d60-9d80-cf9db3b8fff3
Brigade de gendarmerie - Magny-les-Hameaux,1 rue Marc-Antoine Charpentier 78114 Magny-les-Hameaux,870ed1fb-2e06-4391-81ad-27261459df90
Brigade de gendarmerie - Marolles-en-Hurepoix,34 rue du Potager 91630 Marolles-en-Hurepoix,415fd252-3d54-499a-95c8-8a07cc087570
Brigade de gendarmerie - Maule,35 boulevard Paul Barré 78580 Maule,7aedeb6a-82d0-4cf8-90ae-8a7586be4418
Brigade de gendarmerie - Melun,3 rue André Malraux 77000 Melun,7f89ad98-729f-45a0-af6f-dbc455f2f606
Brigade de gendarmerie - Mennecy,10 avenue de Villeroy 91540 Mennecy,985c4e3a-dbfb-43f0-aa77-98d6cbed1c48
Brigade de gendarmerie - Milly-la-Forêt,30 avenue du Général Leclerc 91490 Milly-la-Forêt,4a6a046c-5f4a-4fdc-afdf-340dd7226001
Brigade de gendarmerie - Montfort-l'Amaury,70 rue de Paris 78490 Montfort-l'Amaury,3e999f7b-177f-4b98-a985-7cd0c145f1f9
Brigade de gendarmerie - Montmorency,2 rue des Gallerands 95160 Montmorency,91aab18a-2656-469e-952a-e51fbeb85cba
Brigade de gendarmerie - Montsoult,Rue Parmentier 95560 Montsoult,70ffe50a-259f-447d-8762-21b5b4ae93a6
Brigade de gendarmerie - Mortcerf,133 Rue du 27 Août 1944 77163 Mortcerf,525c7613-bf44-4788-8f7d-a698454ff49a
Brigade de gendarmerie - Méry-sur-Oise,4 avenue Marcel Perrin 95540 Méry-sur-Oise,43c4b34a-9d3c-4f52-8934-ba665c85afde
Brigade de gendarmerie - Nangis,1 rue Marcel Paul 77370 Nangis,c4d56d22-bdc4-4ab2-abe0-effaafdffb35
Brigade de gendarmerie - Noisy-le-Roi,102 rue André Lebourblanc 78590 Noisy-le-Roi,8ef24b6f-76e2-4d03-b307-4ae3679afb86
Brigade de gendarmerie - Nozay,1 rue Louis Renard 91620 Nozay,e0d13f98-3c89-431a-9550-8628f8206f4e
Brigade de gendarmerie - Orgeval,52 rue de la Gare 78630 Orgeval,fd8dc6ae-4747-4016-9db4-bc00c7334573
Brigade de gendarmerie - Palaiseau,2 rue Gutenberg 91120 Palaiseau,5b86bb76-a454-43f9-b2ca-f26a2d1087ea
Brigade de gendarmerie - Persan,26 avenue Jean Jaurès 95340 Persan,e83524e9-5b55-45b4-8baa-b62461e9dee6
Brigade de gendarmerie - Pontoise,Caserne Lange  5 boulevard de l'Hautil 95000 Pontoise,a5fb5bd6-a5bc-4a93-be0c-a6386847bec4
Brigade de gendarmerie - Rambouillet,1 rue Louis Pasteur 78120 Rambouillet,9856147b-f7f7-4ee5-8845-0b92f83df551
Brigade de gendarmerie - Rebais,Avenue Jean de la Fontaine 77510 Rebais,58f2f87b-4c3e-410c-a5a7-1e5de7714bf2
Brigade de gendarmerie - Roissy-en-France,3 chemin de la Vallée 95700 Roissy-en-France,58ef6427-d98d-4551-803e-bb3c5b147bec
Brigade de gendarmerie - Rozay-en-Brie,Rue des Etangs 77540 Rozay-en-Brie,432ce5fc-6973-4d31-85ad-8a6a5be29444
Brigade de gendarmerie - Saint-Arnoult-en-Yvelines,20 rue Jean Moulin 78730 Saint-Arnoult-en-Yvelines,792c3e53-0394-4be3-a9ec-dcf3be8cb06a
Brigade de gendarmerie - Saint-Chéron,6 impasse Vauvilliers 91530 Saint-Chéron,bf783220-d80b-4584-a7ab-98b0a67eb869
Brigade de gendarmerie - Saint-Germain-en-Laye,3 rue du Panorama 78100 Saint-Germain-en-Laye,30809dcd-0ce2-4bfa-96c8-dc8c79562c79
Brigade de gendarmerie - Saint-Soupplets,14 rue du Point-du-Jour 77165 Saint-Soupplets,b9d9037a-a895-460f-b827-dcf9e69f25a4
Brigade de gendarmerie - Septeuil,106 route de Saint-Corentin 78790 Septeuil,98f90d2b-81a0-473d-a1b0-713c81a5009c
Brigade de gendarmerie - Soisy-sur-Seine,58 boulevard de la République 91450 Soisy-sur-Seine,d990cdf8-9670-49d3-9b60-c702ac313391
Brigade de gendarmerie - Survilliers,2 chemin de la Distillerie 95470 Survilliers,fb2bcad8-8602-424b-b966-803deecab47d
Brigade de gendarmerie - Versailles,12 rue Benjamin Franklin 78000 Versailles,765df4a9-17f4-466b-b3b3-50e012ab63aa
Brigade de gendarmerie - Vigny,50 rue Beaudouin 95450 Vigny,97636709-5567-41bf-9c51-f05e1563763e
Brigade de gendarmerie - Villiers-Saint-Georges,24 rue de Sancy 77560 Villiers-Saint-Georges,9a219701-d703-412e-b037-06b43d5d4266
Brigade de gendarmerie - l'Isle-Adam,32  Grande Rue 95290 L'Isle Adam,d35d27a5-80fc-4bf4-8ab1-626b0cfa55e2
Brigade de gendarmerie - Écouen,79 rue du Maréchal Leclerc 95440 Écouen,d5ad943f-fcaf-4ca0-951f-ffc61f9e9c53
Brigade de gendarmerie - Égly,9 allée des Joncs 91520 Égly,b083f908-0356-4a8f-acdc-f6a979da7f0d
Brigade de gendarmerie - Évry-Courcouronnes,11 rue Jean Malézieux 91000 Évry,f10c7139-f7df-40bc-9eba-efe5ebd2c524
Police intercommunale - Communauté d'Agglomération Melun Val de Seine - Dammarie-lès-Lys,297 rue rousseau Vaudran 77198 Dammarie-lès-Lys,d477b94f-e6db-4652-a8c2-171d9672dac9
Police intercommunale - Louvres - Bonneuil-en-France - Chennevières-lès-Louvres - Dammartin-en-Goële - Epiais-lès-Louvres - Fontenay-en-Parisis - Le Mesnil-Amelot - Le Thillay - Longperrier - Marly-la-Ville - Mauregard - Mitry-Mory - Moussy-le-Neuf -,6 bis avenue Charles-de-Gaulle 95380 Louvres,573a2147-6959-44a1-b24d-160731315085
Police municipale - Achères,52 avenue Lénine 78260 Achères,1a8b4941-7a98-4fae-bb46-4153f758b56d
Police municipale - Anthy-sur-leman,7 rue de la mairie 74200 Anthy-sur-Léman,9f8c7f47-6a0a-4e4e-a1b6-4d0c95397ca0
Police municipale - Antony,6 rue des Champs 92160 Antony,b189b39b-f179-41bb-80be-7687e7f3257e
Police municipale - Asnières-sur-Seine,51 rue Henri Poincaré 92600 Asnières-sur-Seine,d90b2cb8-748e-4db9-bf48-a8d19ffb69b2
Police municipale - Beaumont-sur-Oise,5-7 rue Albert-1er 95260 Beaumont-sur-Oise,37dee26e-50fd-447f-8691-17c3c4816905
Police municipale - Boissise-Le-Roi,11 rue du Château 77310 Boissise-le-Roi,a92266a4-45de-4a58-834f-1f564499621f
Police municipale - Bondy,8 avenue Pasteur 93140 Bondy,adfbe04c-e2f9-4dca-9c24-90dbe96b1e6e
Police municipale - Bourron-Marlotte,135 rue du Général-de-Gaulle 77780 Bourron-Marlotte,f4548f20-1d02-41ef-b812-44fb7615ebcb
Police municipale - Chalifert,Rue Louis Braille 77144 Chalifert,db30c3e9-2ee7-4d83-bebd-06ade1e16691
Police municipale - Chevilly-Larue,2 place Nelson Mandela 94550 Chevilly-Larue,b3edfe58-93f8-4c0e-90fb-c066914fc412
Police municipale - Châtillon,79 rue Pierre-Sémard 92320 Châtillon,697a2bf0-6c5f-4fc9-bf77-5a2867eae114
Police municipale - Claye-Souilly,1 place Charles de Gaulle 77410 Claye-Souilly,571fc543-5460-45ca-8a8c-ae9c2bc9f714
Police municipale - Compans,19 rue du Calvaire 77290 Compans,e9586b8f-c8ab-43da-bd37-5bb62a0c03f1
Police municipale - Cormeilles-en-Parisis,6 place de la Brigadière Clarissa Jean-Philippe 95240 Cormeilles-en-Parisis,1e9d652d-65fd-4add-bbdf-2b04dd8620fb
Police municipale - Drancy,40 avenue Marceau 93700 Drancy,b6fe199f-098b-47cd-846e-80a7d24a65c5
Police municipale - Dugny,9 place Gabriel Péri 93440 Dugny,5fcc1e96-3da7-45ef-ad0d-09deb228430d
Police municipale - Fontainebleau,10 rue Paul Séramy 77300 Fontainebleau,a17d0bf3-8afd-4b73-991c-591c100ac6d1
Police municipale - Fontenay-Trésigny,10 bis avenue de Verdun 77610 Fontenay-Trésigny,1e551ec8-74d3-4cdf-b9eb-7627bf048f95
Police municipale - Fontenay-sous-Bois,Aile Est de l'hôtel de ville  4 esplanade Louis-Bayeurte 94120 Fontenay-sous-Bois,4cee8472-39c1-40b7-9ba4-f10204ea8a47
Police municipale - Gournay-sur-Marne,1 rue Gabriel Verdier 93460 Gournay-sur-Marne,b2410908-5ceb-40ce-9fb6-81f6c3a0df3c
Police municipale - Jouy-en-Josas,19 avenue Jean Jaurès 78350 Jouy-en-Josas,55f6fdc7-b175-4058-8e7d-1ddff5d996e0
Police municipale - Juziers,33 rue Janine-Vins 78820 Juziers,89455c5b-b003-44f3-90ca-d4ebbed1fec5
Police municipale - La Chapelle-la-Reine,17 rue du Docteur-Battesti 77760 La Chapelle-la-Reine,2b534734-04bc-4cbf-8295-be430752327a
Police municipale - La Garenne-Colombes,53 rue Sartoris 92250 La Garennes-Colombes,4a1a207b-5b09-40ea-b29d-e0195d74cf89
Police municipale - La Grande-Paroisse,Rue Grande 77130 La Grande-Paroisse,b6b37009-41cd-4445-af42-ad254dd16b4c
Police municipale - La Rochette,55 rue Rosa-Bonheur 77000 La Rochette,6820891f-e012-4804-bc29-d4bf4198c644
Police municipale - Le Châtelet-en-Brie,3 rue de Robillard 77820 Le Châtelet-en-Brie,f36b39f6-358f-4f19-aaa0-9f3af7c45580
Police municipale - Le Pré-Saint-Gervais,86 rue André Joineau 93310 Le Pré-Saint-Gervais,e87b9417-39fe-4706-8094-b28b615d8faa
Police municipale - Le Raincy,8 allée Baratin 93340 Le Raincy,5438a9ec-7643-4c89-8576-a8acaf17fc82
Police municipale - Le plessis-Robinson,3 place de la Mairie 92350 Le plessis-Robinson,74f1d75d-a110-451b-b8f2-db8c3194b3ee
Police municipale - Les Lilas,17 rue Jean Poulmarch 93260 Les Lilas,e8422304-f6b0-4dda-badc-540689eddf86
Police municipale - Les Loges-en-Josas,2 Grande-Rue 78350 Les Loges-en-Josas,601ecfa6-aa90-4427-9216-220a22bf2d38
Police municipale - Les Mureaux,77 boulevard Victor Hugo 78130 Les Mureaux,13bfa9d1-d211-43fe-b5be-11944e8b4813
Police municipale - Longpont-sur-Orge,Place des Combattants 91310 Longpont-sur-Orge,1513de92-faf3-4985-b685-512af3cc5720
Police municipale - Mareil-Marly,2 rue Tellier-Frères 78750 Mareil-Marly,0655c270-8278-4004-8c0c-9039a815b55b
Police municipale - Menucourt,14 rue Pasteur 95180 Menucourt,a30f401e-72c3-45fc-a3c3-c20a77dd6e31
Police municipale - Meudon,Hotel de Ville 6 avenue Le Corbeiller 92190 Meudon,e6cf19be-695e-43c8-9d0b-9359f38d7d2c
Police municipale - Montigny-Sur-Loing,Place de la Mairie 77690 Montigny-sur-Loing,d1b2381a-7429-4287-810c-0fa1f5d554ce
Police municipale - Morangis,16 avenue Descartes 91420 Morangis,1ceaa6ba-2565-4b4d-b52b-8f10eebc8e5b
Police municipale - Mézières-sur-Seine,Place Commandant-Grimblot 78970 Mézières-sur-Seine,97efe2a2-fdb9-4969-b273-ecc0ab34c270
Police municipale - Nangis,13 rue des Fontaines 77370 Nangis,95768468-b685-4c12-8418-dd281cc75760
Police municipale - Nanterre,Parc des Anciennes-Mairies 92000 Nanterre,157a53dc-e931-4123-880e-4b40d5f2e143
Police municipale - Neauphle-le-Château,2 place aux Herbes 78640 Neauphle-le-Château,64adfff2-7f89-4293-9388-121f6f549ea3
Police municipale - Nesles-la-Vallée,Place Aristide-Partois 95690 Nesles-la-Vallée,0f70b0b2-eb29-48de-a09c-b5628977ddd4
Police municipale - Noisy-Le-Sec,Centre Gérard-Philippe 115 rue Jean-Jaurès 93130 Noisy-Le-Sec,df938eca-74bd-43a9-8c8a-fc42d0207cdb
Police municipale - Orly,3 Avenue Adrien-Raynal 94310 Orly,48e637af-190a-4f84-a853-2b60cfad8418
Police municipale - Paris,Caserne Napoléon  Rue de Lobau 75004 Paris,3211b073-8a82-4675-ad24-08004e56213c
Police municipale - Pommeuse,Avenue du Général-Huerne 77515 Pommeuse,f231da5b-c18f-46d7-b443-d90122340bbf
Police municipale - Pontcarré,Place Jean-Moulin 77135 Pontcarré,a6ad36db-2f6a-4188-a840-ced772990216
Police municipale - Provin,5 place du Général-Leclerc 77160 Provin,7db09cd0-8b0f-4ef9-9020-f414960ed3bd
Police municipale - Roissy-en-France,53 rue Houdart 95700 Roissy-en-France,1337f9d4-04ee-4220-b341-7ca333dd8429
Police municipale - Rosny-sous-Bois,Centre administratif Hoffmann 66 rue Philibert Hoffmann 93110 Rosny-sous-Bois,a071c965-edc1-4ae4-8e4f-ce35f288980e
Police municipale - Rosny-sur-Seine,8 rue Dethan 78710 Rosny-sur-Seine,ac25ede2-edd9-4998-ab55-cdea0a2fcad9
Police municipale - Rozay-en-Brie,Place de-Gaulle 77540 Rozay-en-Brie,84de20b5-d263-4d91-ae09-e9971b84822b
Police municipale - Saclay,6 place de la République 91400 Saclay,135de29c-cefb-40d6-8e54-191f08d7108f
Police municipale - Saint-Chéron,1 parc des Tourelles 91530 Saint-Chéron,7a300df4-c15c-451d-a50c-1a03d8203cbe
Police municipale - Saint-Cloud,13 place Charles-de-Gaulle 92 210 Saint-Cloud,6d14e36a-9ad4-4867-a7a9-523b15e6b178
Police municipale - Saint-Cyr-l'École,1 rue Victorien-Sardou 78210 Saint-Cyr-l'École,6e04829f-ff75-470c-9f49-dfb24176b704
Police municipale - Saint-Germain-lès-Corbeil,5 route de Lieusaint 91250 Saint-Germain-lès-Corbeil,82f6bf4d-fd8c-48e5-90a8-08bd6a096f44
Police municipale - Saint-Michel-sur-Orge,centre municipal de La Guette 6 allée de la Guette 91240 Saint-Michel-sur-Orge,754349b6-dbae-4b07-94bc-bee5d99562f8
Police municipale - Saint-Pierre-lès-Nemours,7 chemin de la Messe 77140 Saint-Pierre-lès-Nemours,968dc48d-9454-497a-a28b-70007ca841bd
Police municipale - Saint-Pons-de-Thomières,Place de Lattre-de-Tassigny 34220 Saint-Pons-de-Thomières,3cfe8313-3f8d-4da4-9b09-39e58d099cee
Police municipale - Samois-Sur-Seine,cour du Foyer Django-Reinhardt Place de la République 77920 Samois-sur-Seine,423bcd05-3b2b-4a32-80c5-61cff4d477b1
Police municipale - Saulx-les-Chartreux,62 rue de la Division-Leclerc 91160 Saulx-les-Chartreux,92830a92-fe7b-4982-9dcf-2866b7b52407
Police municipale - Soisy-sous-Montmorency,1 rue Canot 95230 Soisy-sous-Montmorency,bc7acb94-0f40-4ce4-ab2e-34d9e33823e2
Police municipale - Taverny,2 rue des Charmilles 95150 Taverny,e22d31fc-7444-42de-8f21-6c5aa1611d54
Police municipale - Thomery,9 rue de la République 77810 Thomery,d888b404-e3b9-44eb-b17f-5cedbd1f2aff
Police municipale - Tréguier,1 Boulevard Anatole-Le-Braz 22220 Tréguier,4db1f390-41a3-4691-9eb7-a053267ef1e8
Police municipale - Vernou-la-Celle-sur-Seine,Place des Anciens-Combattants 77670 Vernou-la-Celle-sur-Seine,4b2f5feb-da08-4369-86bf-732aa606b7ee
Police municipale - Vert-le-Grand,7 place de la Mairie 91810 Vert-le-Grand,440b7693-0ae1-4a9e-8e82-d15839aea5c7
Police municipale - Vert-le-petit,4 rue du Général-Leclerc 91710 Vert-le-Petit,5de40c41-a205-4512-8bbd-e046df9d3ad8
Police municipale - Villebon-sur-Yvette,18 rue des Casseaux 91140 Villebon-sur-Yvette,b6a3314e-fe9f-4f86-99f0-5c4a730a1189
Police municipale - Villeparisis,Maison de la sécurité et de la prévention 48 avenue du Général de Gaulle 77270 Villeparisis,13663ba8-eb23-4c00-847e-31860e60d1e4
Police municipale - Villevaudé,Entrée à droite de la mairie Montjay-la-Tour 27 rue Charles-de-Gaulle 77410 Villevaudé,0993777f-2cf1-4831-9f72-7f3c850a5092
Police municipale - Villiers-Saint-Frédéric,2 rue Charles-de-Gaulle 78640 Villiers-Saint-Frédéric,3d45d00f-4640-4640-9d55-623f450f70c8
Police municipale - Villiers-sur-Morin,38 rue de Paris 77580 Villiers-sur-Morin,a1a6147c-b9c3-48f1-ab75-bff8c176012e
Police municipale - Vulaines-Sur-Seine,6 rue Riché 77870 Vulaines-Sur-Seine,5849e918-7b4d-4de6-b98d-71c055d3046a
Police municipale - Wissous,5 rue de la Division-Leclerc 91320 Wissous,81901214-b56a-49e2-b807-5ffbf394990d
Police municipale -Tremblay-en-France,12 boulevard de l'Hôtel de ville 93290 Tremblay-en-France,ebe5f8ef-b188-44e4-9f08-bd8649191d4f
Police municipale intercommunale - Communauté d'Agglomération du Pays de Meaux -Nanteuil-les-Meaux - Fublaines -  Mareuil-les-Meaux - Penchard - Poincy - Trilport - Villenoy - Barcy - Chambry - Isles-les-Villenoy - Trilbardou - Varreddes - Vignely -,1 rue Louise Michel 77640 Jouarre,85975b90-7640-4222-afdb-7bff45632bd4
"Police pluricommunale - Mandres-les-Roses, Santeny, Périgny-sur-Yerres, Marolles-en-Brie",1 bis rue de la Fontaine 94400 Santeny,0b70e957-65a0-45e7-b2a5-8fe47b51ceab
Police pluricommunale - Quessoy - Pommeret,Place de la Mairie 22120 Quessoy,8278a32c-35b6-4865-8395-be63948e7e27
